Tract,CountyFips,BldgSchemesId,Tract6,TractArea,Length,NumAggrBocks,CenLat,CenLongit,ESRI_OID,Tract_1,f10yr,f20yr,f50yr,f100yr,f200yr,f500yr,f1000yr
37101041202,37101,NC1,041202,109.4005051,476.1438599,198,35.397677999999999,-78.409912000000006,479,37101041202,52.2999992,64.0999985,79.5999985,88.0000000,95.1999969,104.3000031,110.9000015
37101041400,37101,NC1,041400,92.7233658,501.5603333,368,35.383428000000002,-78.530928000000003,971,37101041400,51.5000000,63.2000008,78.6999969,87.0999985,94.1999969,103.4000015,109.3000031
37101041502,37101,NC1,041502,49.9063988,242.9887848,85,35.537576999999999,-78.626761000000002,638,37101041502,49.2999992,60.5999985,75.5999985,84.1999969,91.1999969,100.3000031,105.6999969
37101041503,37101,NC1,041503,91.9430695,374.2257996,80,35.476824999999998,-78.602931999999996,787,37101041503,50.0999985,61.5999985,76.8000031,85.3000031,92.3000031,101.4000015,106.8000031
37103920300,37103,NC1,920300,452.3403320,1014.9409180,295,35.086627000000000,-77.508446000000006,392,37103920300,62.0000000,75.8000031,94.0999985,103.3000031,109.9000015,118.0000000,123.6999969
37105030102,37105,NC1,030102,15.8339205,235.7500916,153,35.483631000000003,-79.210778000000005,411,37105030102,45.5999985,56.7000008,71.3000031,80.0000000,87.5999985,97.6999969,103.9000015
37105030200,37105,NC1,030200,3.6677179,69.2669983,111,35.487068000000001,-79.171533999999994,875,37105030200,45.7999992,57.0000000,71.6999969,80.4000015,88.0000000,98.5000000,104.0000000
37105030401,37105,NC1,030401,36.7275925,267.6383057,145,35.484096000000001,-79.129647000000006,176,37105030401,46.2000008,57.2999992,72.0000000,80.8000031,88.1999969,98.5000000,104.4000015
37105030402,37105,NC1,030402,20.6363068,235.1516876,206,35.446058999999998,-79.166228000000004,209,37105030402,46.2999992,57.4000015,72.0999985,81.0000000,88.5000000,99.0999985,104.5000000
37105030502,37105,NC1,030502,18.2648449,146.3085327,45,35.415697000000002,-79.182644999999994,940,37105030502,46.4000015,57.5999985,72.3000031,81.1999969,88.6999969,99.0999985,105.0000000
37105030503,37105,NC1,030503,114.9296112,646.4858398,164,35.370362999999998,-79.195510999999996,292,37105030503,46.7000008,57.9000015,72.8000031,81.6999969,89.0999985,99.9000015,105.9000015
37105030602,37105,NC1,030602,114.5174332,515.4099121,165,35.450839999999999,-79.293097000000003,919,37105030602,45.2999992,56.4000015,71.0999985,79.9000015,87.5000000,97.6999969,104.5000000
37105030701,37105,NC1,030701,118.4053726,532.2941895,222,35.568646999999999,-79.122725000000003,774,37105030701,45.4000015,56.5000000,71.0999985,79.8000031,87.4000015,97.4000015,103.4000015
37105030702,37105,NC1,030702,119.6911392,441.5495300,159,35.494034999999997,-79.053471999999999,133,37105030702,46.7000008,57.7999992,72.5000000,81.1999969,88.8000031,98.5999985,104.4000015
37107010200,37107,NC1,010200,14.1589546,92.6540604,96,35.275810999999997,-77.540447000000000,567,37107010200,59.7999992,72.9000015,90.1999969,98.9000015,105.6999969,114.0999985,119.0999985
37107010300,37107,NC1,010300,4.3981671,53.5268097,121,35.248702999999999,-77.571438000000001,40,37107010300,59.9000015,73.0000000,90.4000015,99.0000000,105.9000015,114.5000000,119.3000031
37107010500,37107,NC1,010500,5.4928527,89.7691650,105,35.283341999999998,-77.569872000000004,414,37107010500,59.5000000,72.5999985,89.8000031,98.3000031,105.1999969,113.6999969,118.5999985
37107010600,37107,NC1,010600,4.5366716,85.1431198,129,35.279857999999997,-77.592443000000003,141,37107010600,59.4000015,72.4000015,89.5999985,98.0999985,105.0000000,113.8000031,118.5000000
37107010900,37107,NC1,010900,79.7506790,288.7833252,84,35.340898000000003,-77.591403999999997,259,37107010900,58.7000008,71.5000000,88.4000015,96.8000031,103.6999969,112.6999969,117.0999985
37107011001,37107,NC1,011001,64.1000061,308.6107483,145,35.258425000000003,-77.684870000000004,744,37107011001,59.0999985,72.0000000,89.0999985,97.5000000,104.8000031,112.9000015,118.8000031
37107011002,37107,NC1,011002,75.2626648,328.2084045,98,35.323371999999999,-77.708521000000005,66,37107011002,58.2000008,70.9000015,87.5999985,96.0000000,103.0999985,111.5999985,117.5000000
37107011100,37107,NC1,011100,119.6878357,528.3389282,263,35.298197999999999,-77.781259000000006,694,37107011100,57.9000015,70.5999985,87.5000000,95.8000031,103.0000000,111.3000031,117.1999969
37107011200,37107,NC1,011200,228.0573883,758.7128906,252,35.126966000000003,-77.723956000000001,700,37107011200,60.2000008,73.5999985,91.3000031,100.0000000,107.3000031,115.9000015,121.0999985
37107011400,37107,NC1,011400,223.9025726,610.1119385,192,35.195945000000002,-77.550635999999997,61,37107011400,60.5999985,74.0000000,91.5999985,100.5000000,107.4000015,115.5000000,120.5999985
37117970100,37117,NC1,970100,368.0125122,788.2186279,224,35.791649000000000,-76.918650000000000,343,37117970100,58.7999992,70.5999985,86.0999985,94.0999985,100.5999985,108.6999969,114.0999985
37119000100,37119,NC1,000100,1.9410866,49.5254135,110,35.225920000000002,-80.844177999999999,695,37119000100,36.4000015,47.5999985,62.4000015,70.9000015,78.5000000,88.4000015,95.4000015
37119000400,37119,NC1,000400,1.3708004,36.2674980,56,35.220238000000002,-80.856742999999994,810,37119000400,36.4000015,47.5999985,62.4000015,70.9000015,78.4000015,88.5000000,95.8000031
37119000500,37119,NC1,000500,2.0598359,49.8591232,89,35.232900999999998,-80.848707000000005,216,37119000500,36.4000015,47.5999985,62.4000015,70.9000015,78.5000000,88.4000015,95.4000015
37119000600,37119,NC1,000600,1.0743182,35.3160896,81,35.225107999999999,-80.832261000000003,466,37119000600,36.5000000,47.7000008,62.5000000,71.0000000,78.5999985,88.5999985,95.5000000
37119000700,37119,NC1,000700,1.2717199,16.8680878,45,35.238593999999999,-80.819027000000006,729,37119000700,36.5000000,47.7000008,62.5000000,71.0000000,78.5000000,88.6999969,95.0999985
37119000800,37119,NC1,000800,1.3475717,22.6546249,54,35.228185000000003,-80.819406999999998,324,37119000800,36.5999985,47.7999992,62.5999985,71.0999985,78.5999985,88.6999969,95.3000031
37119000900,37119,NC1,000900,1.1242328,21.1161213,41,35.237323000000004,-80.810385999999994,174,37119000900,36.5999985,47.7999992,62.5999985,71.0000000,78.5999985,88.8000031,95.1999969
37119001100,37119,NC1,001100,1.9200239,30.1551304,54,35.214454000000003,-80.806629999999998,12,37119001100,36.7999992,48.0000000,62.7999992,71.3000031,78.8000031,88.9000015,95.5000000
37119001200,37119,NC1,001200,4.2027345,43.1182671,60,35.224668000000001,-80.787424000000001,963,37119001200,36.9000015,48.0999985,62.7999992,71.3000031,79.0000000,89.0999985,95.4000015
37119001300,37119,NC1,001300,2.6153138,40.7151871,73,35.237741000000000,-80.789260999999996,86,37119001300,36.7000008,47.9000015,62.5999985,71.1999969,79.0000000,89.0000000,95.5999985
37119001400,37119,NC1,001400,2.1118970,35.1296425,75,35.246301000000003,-80.796503000000001,906,37119001400,36.5999985,47.7999992,62.5999985,71.0999985,78.6999969,88.8000031,95.4000015
37119001505,37119,NC1,001505,5.2542295,65.7209930,32,35.275213000000001,-80.755010999999996,899,37119001505,36.5999985,47.7999992,62.5999985,71.0999985,78.9000015,88.8000031,95.3000031
37119001507,37119,NC1,001507,2.1590044,28.1707535,26,35.247715999999997,-80.740797000000001,605,37119001507,37.0000000,48.2000008,62.9000015,71.4000015,79.3000031,89.3000031,95.5999985
37119001509,37119,NC1,001509,3.6207867,37.7273254,26,35.257030999999998,-80.759450999999999,904,37119001509,36.7000008,47.9000015,62.7000008,71.1999969,79.0000000,89.0000000,95.3000031
37119001510,37119,NC1,001510,1.8412348,27.5922356,34,35.257047999999998,-80.746133999999998,72,37119001510,36.9000015,48.0000000,62.7000008,71.3000031,79.1999969,89.0000000,95.6999969
37119001603,37119,NC1,001603,2.5025315,33.0783005,46,35.232729999999997,-80.770588000000004,389,37119001603,36.9000015,48.0999985,62.7999992,71.4000015,79.0999985,89.0999985,95.4000015
37119001605,37119,NC1,001605,1.0110602,12.0450068,11,35.220193000000002,-80.775278999999998,320,37119001605,36.9000015,48.0999985,62.9000015,71.4000015,79.1999969,89.3000031,95.6999969
37119001608,37119,NC1,001608,2.0140233,25.5332088,32,35.236238999999998,-80.761538000000002,553,37119001608,36.9000015,48.0999985,62.7999992,71.4000015,79.1999969,89.1999969,95.5000000
37119001801,37119,NC1,001801,1.9616818,29.0782509,36,35.203830000000004,-80.796113000000005,936,37119001801,36.9000015,48.0999985,62.7999992,71.4000015,79.0000000,89.0000000,95.6999969
37119001910,37119,NC1,001910,2.6319616,34.2448654,37,35.194657999999997,-80.733714000000006,990,37119001910,37.4000015,48.5999985,63.2999992,71.8000031,79.6999969,90.0000000,96.4000015
37119001911,37119,NC1,001911,3.1465511,42.5308533,33,35.188696000000000,-80.718267999999995,71,37119001911,37.5999985,48.7000008,63.4000015,72.0999985,79.9000015,90.0999985,96.5999985
37119001912,37119,NC1,001912,3.3517649,48.9506798,39,35.217281000000000,-80.726761999999994,991,37119001912,37.2999992,48.5000000,63.2000008,71.6999969,79.5999985,89.5000000,96.0000000
37119001914,37119,NC1,001914,3.6464837,45.6933250,33,35.181885999999999,-80.762657000000004,593,37119001914,37.2999992,48.5000000,63.2000008,71.8000031,79.5999985,89.9000015,96.3000031
37119001915,37119,NC1,001915,2.9244757,43.3710594,37,35.166004000000001,-80.745309000000006,182,37119001915,37.5000000,48.7000008,63.4000015,72.0000000,79.8000031,90.0000000,96.6999969
37119001918,37119,NC1,001918,2.0129607,31.5584316,27,35.198490999999997,-80.755360999999994,11,37119001918,37.2999992,48.4000015,63.0999985,71.5999985,79.4000015,89.6999969,96.0999985
37119001922,37119,NC1,001922,3.8568861,55.8107948,35,35.217900999999998,-80.706138999999993,670,37119001922,37.5000000,48.5999985,63.2000008,71.8000031,79.6999969,89.9000015,96.3000031
37119001923,37119,NC1,001923,2.2548647,39.0024719,16,35.211447000000000,-80.717449999999999,855,37119001923,37.4000015,48.5000000,63.2000008,71.9000015,79.8000031,89.6999969,96.4000015
37119002003,37119,NC1,002003,6.2146668,73.9432297,59,35.156925999999999,-80.764409999999998,151,37119002003,37.5000000,48.7000008,63.4000015,72.0000000,79.8000031,89.9000015,96.8000031
37119002004,37119,NC1,002004,4.6806316,80.1048660,39,35.146754999999999,-80.779567000000000,319,37119002004,37.4000015,48.5999985,63.4000015,72.0000000,79.6999969,90.0000000,96.8000031
37119002100,37119,NC1,002100,1.5886459,18.6872730,22,35.185085000000001,-80.785599000000005,828,37119002100,37.2000008,48.2999992,63.0000000,71.5999985,79.4000015,89.4000015,95.6999969
37119002200,37119,NC1,002200,4.3505464,53.9381409,61,35.184766000000003,-80.804389000000000,703,37119002200,37.0000000,48.2000008,63.0000000,71.5000000,79.0999985,89.0999985,95.6999969
37119002701,37119,NC1,002701,1.6710037,27.2547626,36,35.200470000000003,-80.830914000000007,690,37119002701,36.7000008,47.9000015,62.7000008,71.1999969,78.8000031,88.6999969,95.8000031
37119002702,37119,NC1,002702,3.4156322,42.4103775,69,35.182285999999998,-80.837986000000001,905,37119002702,36.7999992,48.0000000,62.7999992,71.3000031,78.9000015,88.9000015,96.1999969
37119002800,37119,NC1,002800,2.8259180,35.6900749,40,35.192219999999999,-80.821207000000001,817,37119002800,36.9000015,48.0999985,62.7999992,71.3000031,78.9000015,88.8000031,96.0000000
37119002904,37119,NC1,002904,6.3525515,82.7369537,54,35.142752000000002,-80.798434999999998,640,37119002904,37.2999992,48.5000000,63.2999992,71.8000031,79.4000015,89.5999985,96.9000015
37119002905,37119,NC1,002905,3.6138537,40.2677193,36,35.169834999999999,-80.822010000000006,419,37119002905,37.0000000,48.2000008,62.9000015,71.5000000,79.0999985,89.0999985,96.1999969
37119002906,37119,NC1,002906,3.9750836,42.4124641,50,35.161011999999999,-80.837241000000006,505,37119002906,37.0000000,48.2000008,62.9000015,71.5000000,79.0000000,89.1999969,96.5999985
37119003006,37119,NC1,003006,2.9832177,40.4220467,34,35.133015999999998,-80.829403999999997,43,37119003006,37.2000008,48.4000015,63.0999985,71.6999969,79.1999969,89.8000031,97.0999985
37119003011,37119,NC1,003011,5.0897422,70.0739822,58,35.133510000000001,-80.849185000000006,571,37119003011,37.0999985,48.2999992,63.0000000,71.5000000,79.0999985,89.5000000,96.9000015
37119003013,37119,NC1,003013,6.2365470,71.0328598,61,35.107453999999997,-80.806062999999995,944,37119003013,37.5000000,48.7000008,63.4000015,72.0999985,79.5000000,90.1999969,97.9000015
37119003017,37119,NC1,003017,3.4264345,45.6557808,27,35.099193000000000,-80.801669000000004,594,37119003017,37.5999985,48.7999992,63.5000000,72.1999969,79.5999985,90.3000031,98.0999985
37119003102,37119,NC1,003102,3.8788724,43.6910362,59,35.155538999999997,-80.859815999999995,154,37119003102,36.7999992,48.0000000,62.7999992,71.3000031,78.9000015,89.4000015,96.5000000
37119003105,37119,NC1,003105,3.4115353,45.1312561,35,35.132187999999999,-80.860056999999998,323,37119003105,37.0000000,48.2000008,62.9000015,71.5000000,78.9000015,89.5000000,96.9000015
37119003300,37119,NC1,003300,1.9937539,29.3064919,43,35.194949999999999,-80.861142999999998,572,37119003300,36.5999985,47.7999992,62.5000000,71.0999985,78.5000000,88.8000031,96.4000015
37119003600,37119,NC1,003600,2.9096429,48.7414589,72,35.216203999999998,-80.872380000000007,684,37119003600,36.2999992,47.5000000,62.2999992,70.8000031,78.3000031,88.5999985,96.0000000
37119004100,37119,NC1,004100,3.7122157,68.5141220,103,35.231070000000003,-80.870799000000005,175,37119004100,36.2000008,47.4000015,62.2000008,70.6999969,78.1999969,88.4000015,95.6999969
37119004600,37119,NC1,004600,2.3119769,39.1240692,52,35.261550999999997,-80.861061000000007,74,37119004600,36.0999985,47.2999992,62.0999985,70.5999985,78.1999969,88.0000000,94.8000031
37119004700,37119,NC1,004700,1.1261361,21.7823849,40,35.244692999999998,-80.857923999999997,724,37119004700,36.2000008,47.4000015,62.2000008,70.6999969,78.3000031,88.3000031,95.0999985
37119005100,37119,NC1,005100,5.5089054,59.3390350,64,35.265135999999998,-80.828879999999998,573,37119005100,36.2000008,47.4000015,62.2000008,70.8000031,78.4000015,88.4000015,94.5999985
37119005305,37119,NC1,005305,2.2663164,37.5733452,65,35.272244000000001,-80.784936000000002,196,37119005305,36.5000000,47.7000008,62.5000000,70.9000015,78.6999969,88.4000015,94.8000031
37119005308,37119,NC1,005308,0.7811133,13.0798063,12,35.273738999999999,-80.770508000000007,856,37119005308,36.5000000,47.7000008,62.5999985,71.0000000,78.8000031,88.6999969,94.9000015
37119005401,37119,NC1,005401,11.7550039,146.4657745,99,35.290472000000001,-80.854185000000001,998,37119005401,35.9000015,47.0999985,61.9000015,70.3000031,77.9000015,87.9000015,94.3000031
37119005404,37119,NC1,005404,5.4206295,76.6039886,53,35.286057999999997,-80.814070999999998,738,37119005404,36.2000008,47.4000015,62.2000008,70.6999969,78.4000015,88.0999985,94.5999985
37119005508,37119,NC1,005508,9.3948374,108.8402252,52,35.356192000000000,-80.826061999999993,756,37119005508,35.5000000,46.7999992,61.7000008,70.0000000,77.9000015,87.3000031,93.5999985
37119005509,37119,NC1,005509,6.9840274,85.9696350,45,35.364229999999999,-80.803030000000007,937,37119005509,35.5999985,46.7999992,61.7000008,70.0999985,78.0000000,87.3000031,93.5999985
37119005510,37119,NC1,005510,7.7879195,76.5943375,39,35.323656999999997,-80.826991000000007,506,37119005510,35.7999992,47.0000000,61.9000015,70.3000031,78.0000000,87.8000031,94.1999969
37119005511,37119,NC1,005511,1.9451172,36.1135483,26,35.336393000000001,-80.810070999999994,964,37119005511,35.7999992,47.0000000,61.9000015,70.1999969,78.0000000,87.6999969,94.0000000
37119005512,37119,NC1,005512,4.4314628,70.0953293,43,35.311987999999999,-80.804552000000001,755,37119005512,36.0000000,47.2000008,62.0999985,70.5000000,78.3000031,87.6999969,94.0999985
37119005513,37119,NC1,005513,3.3409879,43.7362938,27,35.354722000000002,-80.790233000000001,574,37119005513,35.7999992,47.0000000,61.9000015,70.3000031,78.1999969,87.5000000,93.9000015
37119005514,37119,NC1,005514,4.9996014,70.7457962,51,35.335354000000002,-80.783268000000007,321,37119005514,36.0000000,47.2000008,62.0000000,70.4000015,78.1999969,87.6999969,94.0999985
37119005515,37119,NC1,005515,2.2419531,24.2966118,16,35.392195000000001,-80.761876000000001,534,37119005515,35.7999992,47.0000000,61.7000008,70.0999985,78.1999969,87.3000031,93.6999969
37119005520,37119,NC1,005520,5.7060051,70.3979111,52,35.346460000000000,-80.747845999999996,59,37119005520,36.2000008,47.4000015,62.0999985,70.4000015,78.5000000,87.6999969,94.6999969
37119005521,37119,NC1,005521,9.3564520,102.6255875,100,35.340487000000003,-80.722324000000000,943,37119005521,36.4000015,47.5000000,62.2000008,70.6999969,78.5999985,88.0999985,95.0999985
37119005523,37119,NC1,005523,8.7244253,78.7273331,50,35.323967000000003,-80.758391000000003,562,37119005523,36.2000008,47.4000015,62.2000008,70.5999985,78.5000000,87.9000015,94.5999985
37119005604,37119,NC1,005604,5.7526093,74.8774567,46,35.304026000000000,-80.739097000000001,809,37119005604,36.5999985,47.7999992,62.5000000,70.8000031,78.6999969,88.5000000,95.1999969
37119005605,37119,NC1,005605,3.2580864,55.7266769,40,35.291643999999998,-80.732586999999995,587,37119005605,36.7000008,47.7999992,62.5000000,71.0000000,78.9000015,88.8000031,95.4000015
37119005611,37119,NC1,005611,5.0494237,33.7970276,44,35.329234000000000,-80.698909000000000,583,37119005611,36.5999985,47.7000008,62.4000015,70.9000015,78.8000031,88.3000031,95.4000015
37119005612,37119,NC1,005612,4.1483483,51.3573418,27,35.298217000000001,-80.715655999999996,376,37119005612,36.7999992,47.9000015,62.5000000,71.0999985,79.0000000,88.6999969,95.6999969
37119005614,37119,NC1,005614,6.8563519,81.3472366,84,35.301656000000001,-80.698679999999996,767,37119005614,36.9000015,48.0000000,62.5999985,71.1999969,79.0999985,88.8000031,95.5999985
37119005615,37119,NC1,005615,3.0005605,49.1780014,34,35.285926000000003,-80.686100999999994,116,37119005615,37.0000000,48.0999985,62.7000008,71.4000015,79.3000031,89.0000000,95.9000015
